,Region,Country,Country_Code,Lat,Long,Date,Confirmed,Recovered,Deaths,Population
23038,Queensland,Australia,AUS,-28.0167,153.4,2020-03-11,20,8,0,24127159.0
23049,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-11,9,2,0,24127159.0
23052,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-11,0,0,0,24127159.0
23079,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-11,9,0,1,24127159.0
23091,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-11,3,0,0,24127159.0
23101,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-11,1,0,0,24127159.0
23433,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-11,0,0,0,24127159.0
22566,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-10,55,4,2,24127159.0
22567,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-10,18,7,0,24127159.0
22568,Queensland,Australia,AUS,-28.0167,153.4,2020-03-10,18,8,0,24127159.0
22579,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-10,7,2,0,24127159.0
22582,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-10,0,0,0,24127159.0
22609,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-10,6,0,1,24127159.0
22621,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-10,2,0,0,24127159.0
22631,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-10,1,0,0,24127159.0
22963,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-10,0,0,0,24127159.0
22096,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-09,48,4,2,24127159.0
22097,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-09,15,7,0,24127159.0
22098,Queensland,Australia,AUS,-28.0167,153.4,2020-03-09,15,8,0,24127159.0
22109,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-09,7,2,0,24127159.0
22112,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-09,0,0,0,24127159.0
22139,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-09,4,0,1,24127159.0
22151,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-09,2,0,0,24127159.0
22161,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-09,0,0,0,24127159.0
22493,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-09,0,0,0,24127159.0
21626,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-08,38,4,2,24127159.0
21627,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-08,11,7,0,24127159.0
21628,Queensland,Australia,AUS,-28.0167,153.4,2020-03-08,15,8,0,24127159.0
21639,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-08,7,2,0,24127159.0
21642,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-08,0,0,0,24127159.0
21669,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-08,3,0,1,24127159.0
21681,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-08,2,0,0,24127159.0
21691,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-08,0,0,0,24127159.0
22023,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-08,0,0,0,24127159.0
21156,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-07,28,4,1,24127159.0
21157,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-07,11,7,0,24127159.0
21158,Queensland,Australia,AUS,-28.0167,153.4,2020-03-07,13,8,0,24127159.0
21169,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-07,7,2,0,24127159.0
21172,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-07,0,0,0,24127159.0
21199,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-07,3,0,1,24127159.0
21211,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-07,1,0,0,24127159.0
21221,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-07,0,0,0,24127159.0
21553,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-07,0,0,0,24127159.0
20686,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-06,26,4,1,24127159.0
20687,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-06,10,7,0,24127159.0
20688,Queensland,Australia,AUS,-28.0167,153.4,2020-03-06,13,8,0,24127159.0
20699,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-06,7,2,0,24127159.0
20702,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-06,0,0,0,24127159.0
20729,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-06,3,0,1,24127159.0
20741,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-06,1,0,0,24127159.0
20751,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-06,0,0,0,24127159.0
21083,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-06,0,0,0,24127159.0
20216,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-05,22,4,1,24127159.0
20217,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-05,10,7,0,24127159.0
20218,Queensland,Australia,AUS,-28.0167,153.4,2020-03-05,13,8,0,24127159.0
20229,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-05,5,2,0,24127159.0
20232,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-05,0,0,0,24127159.0
20259,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-05,3,0,1,24127159.0
20271,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-05,1,0,0,24127159.0
20281,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-05,1,0,0,24127159.0
20613,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-05,0,0,0,24127159.0
19746,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-04,22,4,1,24127159.0
19747,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-04,10,4,0,24127159.0
19748,Queensland,Australia,AUS,-28.0167,153.4,2020-03-04,11,1,0,24127159.0
19759,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-04,5,2,0,24127159.0
19762,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-04,0,0,0,24127159.0
19789,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-04,2,0,1,24127159.0
19801,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-04,1,0,0,24127159.0
19811,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-04,1,0,0,24127159.0
20143,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-04,0,0,0,24127159.0
19276,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-03,13,4,0,24127159.0
19277,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-03,9,4,0,24127159.0
19278,Queensland,Australia,AUS,-28.0167,153.4,2020-03-03,11,1,0,24127159.0
19289,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-03,3,2,0,24127159.0
19292,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-03,0,0,0,24127159.0
19319,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-03,2,0,1,24127159.0
19331,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-03,1,0,0,24127159.0
19341,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-03,0,0,0,24127159.0
19673,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-03,0,0,0,24127159.0
18806,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-02,6,4,0,24127159.0
18807,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-02,9,4,0,24127159.0
18808,Queensland,Australia,AUS,-28.0167,153.4,2020-03-02,9,1,0,24127159.0
18819,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-02,3,2,0,24127159.0
18822,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-02,0,0,0,24127159.0
18849,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-02,2,0,1,24127159.0
18861,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-02,1,0,0,24127159.0
18871,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-02,0,0,0,24127159.0
19203,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-02,0,0,0,24127159.0
18336,New South Wales,Australia,AUS,-33.8688,151.2093,2020-03-01,6,4,0,24127159.0
18337,Victoria,Australia,AUS,-37.8136,144.9631,2020-03-01,7,4,0,24127159.0
18338,Queensland,Australia,AUS,-28.0167,153.4,2020-03-01,9,1,0,24127159.0
18349,South Australia,Australia,AUS,-34.9285,138.6007,2020-03-01,3,2,0,24127159.0
18352,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-03-01,0,0,0,24127159.0
18379,Western Australia,Australia,AUS,-31.9505,115.8605,2020-03-01,2,0,1,24127159.0
18391,Tasmania,Australia,AUS,-41.4545,145.9707,2020-03-01,0,0,0,24127159.0
18401,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-03-01,0,0,0,24127159.0
18733,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-03-01,0,0,0,24127159.0
17866,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-29,4,4,0,24127159.0
17867,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-29,7,4,0,24127159.0
17868,Queensland,Australia,AUS,-28.0167,153.4,2020-02-29,9,1,0,24127159.0
17879,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-29,3,2,0,24127159.0
17882,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-29,0,0,0,24127159.0
17909,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-29,2,0,0,24127159.0
17921,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-29,0,0,0,24127159.0
17931,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-29,0,0,0,24127159.0
18263,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-29,0,0,0,24127159.0
17396,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-28,4,4,0,24127159.0
17397,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-28,4,4,0,24127159.0
17398,Queensland,Australia,AUS,-28.0167,153.4,2020-02-28,5,1,0,24127159.0
17409,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-28,2,2,0,24127159.0
17412,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-28,8,0,0,24127159.0
17439,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-28,0,0,0,24127159.0
17451,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-28,0,0,0,24127159.0
17461,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-28,0,0,0,24127159.0
17793,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-28,0,0,0,24127159.0
16926,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-27,4,4,0,24127159.0
16927,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-27,4,4,0,24127159.0
16928,Queensland,Australia,AUS,-28.0167,153.4,2020-02-27,5,1,0,24127159.0
16939,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-27,2,2,0,24127159.0
16942,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-27,8,0,0,24127159.0
16969,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-27,0,0,0,24127159.0
16981,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-27,0,0,0,24127159.0
16991,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-27,0,0,0,24127159.0
17323,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-27,0,0,0,24127159.0
16456,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-26,4,4,0,24127159.0
16457,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-26,4,4,0,24127159.0
16458,Queensland,Australia,AUS,-28.0167,153.4,2020-02-26,5,1,0,24127159.0
16469,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-26,2,2,0,24127159.0
16472,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-26,7,0,0,24127159.0
16499,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-26,0,0,0,24127159.0
16511,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-26,0,0,0,24127159.0
16521,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-26,0,0,0,24127159.0
16853,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-26,0,0,0,24127159.0
15986,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-25,4,4,0,24127159.0
15987,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-25,4,4,0,24127159.0
15988,Queensland,Australia,AUS,-28.0167,153.4,2020-02-25,5,1,0,24127159.0
15999,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-25,2,2,0,24127159.0
16002,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-25,7,0,0,24127159.0
16029,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-25,0,0,0,24127159.0
16041,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-25,0,0,0,24127159.0
16051,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-25,0,0,0,24127159.0
16383,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-25,0,0,0,24127159.0
15516,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-24,4,4,0,24127159.0
15517,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-24,4,4,0,24127159.0
15518,Queensland,Australia,AUS,-28.0167,153.4,2020-02-24,5,1,0,24127159.0
15529,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-24,2,2,0,24127159.0
15532,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-24,7,0,0,24127159.0
15559,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-24,0,0,0,24127159.0
15571,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-24,0,0,0,24127159.0
15581,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-24,0,0,0,24127159.0
15913,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-24,0,0,0,24127159.0
15046,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-23,4,4,0,24127159.0
15047,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-23,4,4,0,24127159.0
15048,Queensland,Australia,AUS,-28.0167,153.4,2020-02-23,5,1,0,24127159.0
15059,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-23,2,2,0,24127159.0
15062,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-23,7,0,0,24127159.0
15089,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-23,0,0,0,24127159.0
15101,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-23,0,0,0,24127159.0
15111,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-23,0,0,0,24127159.0
15443,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-23,0,0,0,24127159.0
14576,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-22,4,4,0,24127159.0
14577,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-22,4,4,0,24127159.0
14578,Queensland,Australia,AUS,-28.0167,153.4,2020-02-22,5,1,0,24127159.0
14589,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-22,2,2,0,24127159.0
14592,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-22,7,0,0,24127159.0
14619,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-22,0,0,0,24127159.0
14631,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-22,0,0,0,24127159.0
14641,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-22,0,0,0,24127159.0
14973,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-22,0,0,0,24127159.0
14106,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-21,4,4,0,24127159.0
14107,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-21,4,4,0,24127159.0
14108,Queensland,Australia,AUS,-28.0167,153.4,2020-02-21,5,1,0,24127159.0
14119,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-21,2,2,0,24127159.0
14122,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-21,4,0,0,24127159.0
14149,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-21,0,0,0,24127159.0
14161,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-21,0,0,0,24127159.0
14171,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-21,0,0,0,24127159.0
14503,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-21,0,0,0,24127159.0
13636,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-20,4,4,0,24127159.0
13637,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-20,4,4,0,24127159.0
13638,Queensland,Australia,AUS,-28.0167,153.4,2020-02-20,5,0,0,24127159.0
13649,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-20,2,2,0,24127159.0
13652,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-20,0,0,0,24127159.0
13679,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-20,0,0,0,24127159.0
13691,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-20,0,0,0,24127159.0
13701,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-20,0,0,0,24127159.0
14033,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-20,0,0,0,24127159.0
13166,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-19,4,4,0,24127159.0
13167,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-19,4,4,0,24127159.0
13168,Queensland,Australia,AUS,-28.0167,153.4,2020-02-19,5,0,0,24127159.0
13179,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-19,2,2,0,24127159.0
13182,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-19,0,0,0,24127159.0
13209,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-19,0,0,0,24127159.0
13221,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-19,0,0,0,24127159.0
13231,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-19,0,0,0,24127159.0
13563,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-19,0,0,0,24127159.0
12696,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-18,4,4,0,24127159.0
12697,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-18,4,4,0,24127159.0
12698,Queensland,Australia,AUS,-28.0167,153.4,2020-02-18,5,0,0,24127159.0
12709,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-18,2,2,0,24127159.0
12712,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-18,0,0,0,24127159.0
12739,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-18,0,0,0,24127159.0
12751,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-18,0,0,0,24127159.0
12761,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-18,0,0,0,24127159.0
13093,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-18,0,0,0,24127159.0
12226,New South Wales,Australia,AUS,-33.8688,151.2093,2020-02-17,4,4,0,24127159.0
12227,Victoria,Australia,AUS,-37.8136,144.9631,2020-02-17,4,4,0,24127159.0
12228,Queensland,Australia,AUS,-28.0167,153.4,2020-02-17,5,0,0,24127159.0
12239,South Australia,Australia,AUS,-34.9285,138.6007,2020-02-17,2,2,0,24127159.0
12242,From Diamond Princess,Australia,AUS,35.4437,139.638,2020-02-17,0,0,0,24127159.0
12269,Western Australia,Australia,AUS,-31.9505,115.8605,2020-02-17,0,0,0,24127159.0
12281,Tasmania,Australia,AUS,-41.4545,145.9707,2020-02-17,0,0,0,24127159.0
12291,Northern Territory,Australia,AUS,-12.4634,130.8456,2020-02-17,0,0,0,24127159.0
12623,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,2020-02-17,0,0,0,24127159.0
26822,Unknow,Austria,AUT,47.5162,14.5501,2020-03-19,2013,9,6,8747358.0
26352,Unknow,Austria,AUT,47.5162,14.5501,2020-03-18,1646,9,4,8747358.0
25882,Unknow,Austria,AUT,47.5162,14.5501,2020-03-17,1332,1,3,8747358.0
25412,Unknow,Austria,AUT,47.5162,14.5501,2020-03-16,1018,6,3,8747358.0
24942,Unknow,Austria,AUT,47.5162,14.5501,2020-03-15,860,6,1,8747358.0
24472,Unknow,Austria,AUT,47.5162,14.5501,2020-03-14,655,6,1,8747358.0
24002,Unknow,Austria,AUT,47.5162,14.5501,2020-03-13,504,6,1,8747358.0
23532,Unknow,Austria,AUT,47.5162,14.5501,2020-03-12,302,4,1,8747358.0
23062,Unknow,Austria,AUT,47.5162,14.5501,2020-03-11,246,4,0,8747358.0
22592,Unknow,Austria,AUT,47.5162,14.5501,2020-03-10,182,4,0,8747358.0
22122,Unknow,Austria,AUT,47.5162,14.5501,2020-03-09,131,2,0,8747358.0
21652,Unknow,Austria,AUT,47.5162,14.5501,2020-03-08,104,0,0,8747358.0
21182,Unknow,Austria,AUT,47.5162,14.5501,2020-03-07,79,0,0,8747358.0
20712,Unknow,Austria,AUT,47.5162,14.5501,2020-03-06,55,0,0,8747358.0
20242,Unknow,Austria,AUT,47.5162,14.5501,2020-03-05,41,0,0,8747358.0
19772,Unknow,Austria,AUT,47.5162,14.5501,2020-03-04,29,0,0,8747358.0
19302,Unknow,Austria,AUT,47.5162,14.5501,2020-03-03,21,0,0,8747358.0
18832,Unknow,Austria,AUT,47.5162,14.5501,2020-03-02,18,0,0,8747358.0
18362,Unknow,Austria,AUT,47.5162,14.5501,2020-03-01,14,0,0,8747358.0
17892,Unknow,Austria,AUT,47.5162,14.5501,2020-02-29,9,0,0,8747358.0
17422,Unknow,Austria,AUT,47.5162,14.5501,2020-02-28,3,0,0,8747358.0
16952,Unknow,Austria,AUT,47.5162,14.5501,2020-02-27,3,0,0,8747358.0
16482,Unknow,Austria,AUT,47.5162,14.5501,2020-02-26,2,0,0,8747358.0
16012,Unknow,Austria,AUT,47.5162,14.5501,2020-02-25,2,0,0,8747358.0
15542,Unknow,Austria,AUT,47.5162,14.5501,2020-02-24,0,0,0,8747358.0
15072,Unknow,Austria,AUT,47.5162,14.5501,2020-02-23,0,0,0,8747358.0
14602,Unknow,Austria,AUT,47.5162,14.5501,2020-02-22,0,0,0,8747358.0
14132,Unknow,Austria,AUT,47.5162,14.5501,2020-02-21,0,0,0,8747358.0
13662,Unknow,Austria,AUT,47.5162,14.5501,2020-02-20,0,0,0,8747358.0
13192,Unknow,Austria,AUT,47.5162,14.5501,2020-02-19,0,0,0,8747358.0
12722,Unknow,Austria,AUT,47.5162,14.5501,2020-02-18,0,0,0,8747358.0
12252,Unknow,Austria,AUT,47.5162,14.5501,2020-02-17,0,0,0,8747358.0
26845,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-19,44,6,1,9762274.0
26375,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-18,28,6,1,9762274.0
25905,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-17,28,6,1,9762274.0
25435,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-16,15,6,1,9762274.0
24965,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-15,23,6,1,9762274.0
24495,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-14,15,3,1,9762274.0
24025,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-13,15,3,1,9762274.0
23555,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-12,11,3,0,9762274.0
23085,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-11,11,3,0,9762274.0
22615,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-10,11,0,0,9762274.0
22145,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-09,9,0,0,9762274.0
21675,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-08,9,0,0,9762274.0
21205,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-07,9,0,0,9762274.0
20735,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-06,6,0,0,9762274.0
20265,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-05,6,0,0,9762274.0
19795,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-04,3,0,0,9762274.0
19325,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-03,3,0,0,9762274.0
18855,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-02,3,0,0,9762274.0
18385,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-03-01,3,0,0,9762274.0
17915,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-29,0,0,0,9762274.0
17445,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-28,0,0,0,9762274.0
16975,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-27,0,0,0,9762274.0
16505,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-26,0,0,0,9762274.0
16035,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-25,0,0,0,9762274.0
15565,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-24,0,0,0,9762274.0
15095,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-23,0,0,0,9762274.0
14625,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-22,0,0,0,9762274.0
14155,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-21,0,0,0,9762274.0
13685,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-20,0,0,0,9762274.0
13215,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-19,0,0,0,9762274.0
12745,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-18,0,0,0,9762274.0
12275,Unknow,Azerbaijan,AZE,40.1431,47.5769,2020-02-17,0,0,0,9762274.0
27252,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-19,3,0,0,391232.0
26782,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-18,1,0,0,391232.0
26312,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-17,1,0,0,391232.0
25842,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-16,1,0,0,391232.0
25372,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-15,0,0,0,391232.0
24902,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-14,0,0,0,391232.0
24432,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-13,0,0,0,391232.0
23962,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-12,0,0,0,391232.0
23492,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-11,0,0,0,391232.0
23022,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-10,0,0,0,391232.0
22552,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-09,0,0,0,391232.0
22082,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-08,0,0,0,391232.0
21612,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-07,0,0,0,391232.0
21142,Unknow,"Bahamas, The",BHS,25.0343,-77.3963,2020-03-06,0,0,0,391232.0
